Application order,Daytime/evening attendance,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Marital status_1,Marital status_2,Application mode_1,Application mode_8,Application mode_12,Application mode_14,Application mode_15,Course_2,Course_3,Course_4,Course_5,Course_6,Course_7,Course_8,Course_9,Course_10,Course_11,Course_12,Course_14,Course_15,Course_16,Course_17,Previous qualification_1,Previous qualification_12,Previous qualification_14,Nacionality_1,Mother's qualification_1,Mother's qualification_3,Mother's qualification_13,Mother's qualification_22,Mother's qualification_23,Father's qualification_1,Father's qualification_3,Father's qualification_14,Father's qualification_27,Father's qualification_28,Mother's occupation_1,Mother's occupation_3,Mother's occupation_4,Mother's occupation_5,Mother's occupation_6,Mother's occupation_8,Mother's occupation_10,Father's occupation_2,Father's occupation_3,Father's occupation_4,Father's occupation_5,Father's occupation_6,Father's occupation_7,Father's occupation_8,Father's occupation_9,Father's occupation_10,Father's occupation_11,Target
0.0,1,0,0,0,1,0,0,0.2666666666666667,0,0.45,0.38461538461538464,0.33333333333333337,0.34615384615384615,0.612214863870493,0.0,0.3684210526315789,0.4782608695652174,0.5151515151515151,0.5,0.6407692307692308,0.0,0.2093023255813954,0.0,0.12417437252311753,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Enrolled
0.125,1,0,0,0,1,1,1,0.0888888888888889,0,0.0,0.3076923076923077,0.17777777777777778,0.0,0.0,0.6666666666666666,0.0,0.34782608695652173,0.24242424242424243,0.0,0.0,0.6666666666666666,0.2093023255813954,0.0,0.12417437252311753,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,Enrolled
0.125,1,0,0,0,1,0,0,0.4,0,0.0,0.19230769230769232,0.17777777777777778,0.19230769230769232,0.6039735099337749,0.0,0.0,0.21739130434782608,0.21212121212121213,0.15000000000000002,0.6641025641025641,0.0,0.2093023255813954,0.0,0.12417437252311753,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Enrolled
0.0,1,0,0,0,1,1,0,0.06666666666666671,0,0.0,0.19230769230769232,0.26666666666666666,0.038461538461538464,0.6887417218543046,0.0,0.0,0.21739130434782608,0.24242424242424243,0.15000000000000002,0.6784615384615383,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Enrolled
0.375,1,1,0,0,1,0,0,0.04444444444444445,0,0.0,0.2692307692307693,0.26666666666666666,0.15384615384615385,0.680794701986755,0.0,0.0,0.30434782608695654,0.21212121212121213,0.35000000000000003,0.6796153846153845,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Enrolled
0.0,1,0,0,0,0,0,0,0.022222222222222254,0,0.0,0.23076923076923078,0.15555555555555556,0.19230769230769232,0.6675496688741722,0.0,0.0,0.2608695652173913,0.18181818181818182,0.25,0.6353846153846153,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,Enrolled
0.0,1,1,0,1,1,1,0,0.06666666666666671,0,0.35000000000000003,0.46153846153846156,0.35555555555555557,0.42307692307692313,0.6646598434677904,0.0,0.2631578947368421,0.43478260869565216,0.36363636363636365,0.4,0.6259615384615385,0.0,0.15116279069767458,0.4888888888888888,1.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Enrolled
0.0,1,1,0,0,1,0,0,0.06666666666666671,0,0.0,0.19230769230769232,0.15555555555555556,0.15384615384615385,0.6357615894039735,0.08333333333333333,0.0,0.21739130434782608,0.18181818181818182,0.2,0.6676923076923077,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Enrolled
0.0,1,0,0,0,1,1,0,0.20000000000000007,0,0.25,0.2692307692307693,0.17777777777777778,0.2692307692307693,0.7038789025543993,0.0,0.15789473684210525,0.34782608695652173,0.33333333333333337,0.35000000000000003,0.6538461538461537,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Enrolled
0.0,0,0,0,0,1,0,0,0.24444444444444446,0,0.0,0.19230769230769232,0.2,0.15384615384615385,0.5960264900662252,0.0,0.0,0.21739130434782608,0.21212121212121213,0.2,0.7,0.0,0.0,0.7555555555555555,0.5785997357992074,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Enrolled
0.5,1,1,0,0,1,1,0,0.0888888888888889,0,0.0,0.19230769230769232,0.22222222222222224,0.15384615384615385,0.6993377483443708,0.0,0.0,0.21739130434782608,0.21212121212121213,0.2,0.7673076923076922,0.16666666666666666,0.0,0.7555555555555555,0.5785997357992074,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Enrolled
0.0,1,0,0,0,1,1,0,0.06666666666666671,1,0.0,0.2692307692307693,0.22222222222222224,0.2692307692307693,0.6811731315042574,0.0,0.0,0.30434782608695654,0.21212121212121213,0.2,0.6865384615384615,0.0,0.15116279069767458,0.4888888888888888,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Enrolled
0.0,1,0,0,0,1,0,0,0.06666666666666671,0,0.0,0.23076923076923078,0.2,0.23076923076923078,0.7190160832544938,0.0,0.0,0.2608695652173913,0.30303030303030304,0.25,0.7323076923076922,0.0,0.9186046511627907,0.7999999999999999,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,Enrolled
0.0,1,0,0,0,1,1,0,0.04444444444444445,0,0.0,0.23076923076923078,0.22222222222222224,0.15384615384615385,0.6754966887417219,0.0,0.0,0.2608695652173913,0.36363636363636365,0.1,0.7,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,Enrolled
0.0,1,1,0,1,1,0,0,0.0888888888888889,0,0.15000000000000002,0.23076923076923078,0.17777777777777778,0.11538461538461539,0.6357615894039735,0.0,0.10526315789473684,0.2608695652173913,0.18181818181818182,0.1,0.673076923076923,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Enrolled
0.0,1,0,0,0,1,0,0,0.4222222222222223,0,0.0,0.19230769230769232,0.17777777777777778,0.11538461538461539,0.5827814569536424,0.0,0.0,0.21739130434782608,0.36363636363636365,0.2,0.7201923076923077,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Enrolled
0.0,1,0,0,0,1,0,0,0.4,0,0.0,0.2692307692307693,0.24444444444444446,0.19230769230769232,0.7067549668874172,0.0,0.0,0.30434782608695654,0.2727272727272727,0.25,0.5836923076923076,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Enrolled
0.0,1,0,0,0,1,0,0,0.022222222222222254,0,0.0,0.23076923076923078,0.3111111111111111,0.15384615384615385,0.609271523178808,0.0,0.0,0.2608695652173913,0.5151515151515151,0.15000000000000002,0.7403846153846153,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Enrolled
0.0,1,0,0,0,1,0,0,0.1777777777777778,0,0.0,0.2692307692307693,0.3111111111111111,0.2692307692307693,0.6331125827814569,0.0,0.0,0.34782608695652173,0.4545454545454546,0.35000000000000003,0.6484615384615385,0.0,0.5930232558139535,1.0,0.3117569352708058,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,Enrolled
0.375,1,1,0,0,1,0,0,0.0,0,0.0,0.3076923076923077,0.3111111111111111,0.19230769230769232,0.6601324503311259,0.0,0.0,0.34782608695652173,0.42424242424242425,0.25,0.670923076923077,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Enrolled
0.125,1,1,0,0,1,0,0,0.0888888888888889,0,0.0,0.19230769230769232,0.17777777777777778,0.11538461538461539,0.6357615894039735,0.08333333333333333,0.0,0.21739130434782608,0.2727272727272727,0.15000000000000002,0.682051282051282,0.0,0.2093023255813954,0.0,0.12417437252311753,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Enrolled
0.0,1,0,0,0,1,1,0,0.022222222222222254,0,0.0,0.3076923076923077,0.24444444444444446,0.23076923076923078,0.7150551876379692,0.08333333333333333,0.0,0.34782608695652173,0.33333333333333337,0.30000000000000004,0.7267435897435898,0.08333333333333333,0.2093023255813954,0.0,0.12417437252311753,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Enrolled
0.0,1,1,0,0,1,1,0,0.15555555555555556,0,0.2,0.34615384615384615,0.2888888888888889,0.3076923076923077,0.7064017660044151,0.0,0.2631578947368421,0.43478260869565216,0.36363636363636365,0.45,0.7059829059829059,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Enrolled
0.0,1,0,0,0,1,0,0,0.24444444444444446,0,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.7644276253547777,0.0,0.0,0.2608695652173913,0.36363636363636365,0.2,0.84,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,Enrolled
0.0,1,0,0,0,1,1,0,0.2222222222222222,0,0.0,0.19230769230769232,0.26666666666666666,0.11538461538461539,0.5298013245033113,0.0,0.0,0.21739130434782608,0.36363636363636365,0.05,0.7,0.0,0.0,0.7555555555555555,0.5785997357992074,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,Enrolled
0.0,1,0,0,0,1,1,1,0.15555555555555556,0,0.0,0.19230769230769232,0.17777777777777778,0.19230769230769232,0.6269315673289183,0.0,0.0,0.21739130434782608,0.24242424242424243,0.2,0.7538461538461538,0.0,0.5930232558139535,1.0,0.3117569352708058,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Enrolled
0.0,1,1,0,0,1,0,1,0.06666666666666671,0,0.0,0.23076923076923078,0.24444444444444446,0.15384615384615385,0.6357615894039735,0.0,0.0,0.2608695652173913,0.2727272727272727,0.2,0.5788461538461538,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,Enrolled
0.0,0,0,0,0,1,0,0,0.7111111111111112,0,0.0,0.23076923076923078,0.2,0.19230769230769232,0.6534216335540839,0.0,0.0,0.2608695652173913,0.36363636363636365,0.2,0.6192307692307691,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Enrolled
0.25,1,1,0,0,1,0,0,0.022222222222222254,0,0.0,0.3076923076923077,0.2,0.23076923076923078,0.707019867549669,0.16666666666666666,0.0,0.34782608695652173,0.2727272727272727,0.30000000000000004,0.7185769230769231,0.16666666666666666,0.2093023255813954,0.0,0.12417437252311753,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Enrolled
0.0,1,0,0,0,1,1,1,0.24444444444444446,0,0.0,0.19230769230769232,0.35555555555555557,0.11538461538461539,0.7593818984547461,0.0,0.0,0.21739130434782608,0.2727272727272727,0.25,0.6692307692307692,0.0,0.2093023255813954,0.0,0.12417437252311753,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,Enrolled
0.125,1,1,0,0,1,0,0,0.022222222222222254,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Enrolled
0.0,1,1,0,0,1,1,0,0.04444444444444445,0,0.15000000000000002,0.23076923076923078,0.15555555555555556,0.11538461538461539,0.6181015452538631,0.0,0.05263157894736842,0.2608695652173913,0.3939393939393939,0.2,0.5564102564102564,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,Enrolled
0.25,1,1,0,0,1,0,0,0.022222222222222254,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,Enrolled
0.0,1,1,0,0,1,1,0,0.04444444444444445,1,0.0,0.19230769230769232,0.2,0.19230769230769232,0.7417218543046358,0.0,0.0,0.21739130434782608,0.33333333333333337,0.15000000000000002,0.7134615384615384,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,Enrolled
0.0,0,0,0,0,1,0,0,0.1777777777777778,0,0.0,0.19230769230769232,0.26666666666666666,0.15384615384615385,0.6622516556291391,0.0,0.0,0.21739130434782608,0.30303030303030304,0.2,0.5923076923076923,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,Enrolled
0.0,0,0,0,0,1,0,0,0.44444444444444453,0,0.0,0.19230769230769232,0.3111111111111111,0.07692307692307693,0.5298013245033113,0.0,0.0,0.21739130434782608,0.21212121212121213,0.15000000000000002,0.6102564102564102,0.0,0.5930232558139535,1.0,0.3117569352708058,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Enrolled
0.0,1,1,0,1,1,1,0,0.06666666666666671,0,0.0,0.2692307692307693,0.15555555555555556,0.2692307692307693,0.6570293282876064,0.0,0.0,0.34782608695652173,0.30303030303030304,0.30000000000000004,0.6358333333333333,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Enrolled
0.0,1,0,0,0,1,0,0,0.022222222222222254,0,0.0,0.19230769230769232,0.11111111111111112,0.0,0.0,0.0,0.0,0.21739130434782608,0.2727272727272727,0.2,0.7134615384615384,0.16666666666666666,0.9999999999999999,0.24444444444444446,0.4147952443857331,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Enrolled
0.0,0,0,0,0,1,1,0,0.2666666666666667,0,0.0,0.19230769230769232,0.11111111111111112,0.0,0.0,0.0,0.0,0.21739130434782608,0.15151515151515152,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Enrolled
0.25,1,0,0,0,1,0,0,0.022222222222222254,0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7152317880794702,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.717948717948718,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,Enrolled
0.25,1,1,0,0,1,0,0,0.04444444444444445,0,0.0,0.2692307692307693,0.26666666666666666,0.15384615384615385,0.7086092715231788,0.0,0.0,0.30434782608695654,0.24242424242424243,0.30000000000000004,0.6524358974358974,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Enrolled
0.375,1,1,0,0,1,0,0,0.022222222222222254,0,0.0,0.23076923076923078,0.15555555555555556,0.19230769230769232,0.6463576158940397,0.0,0.0,0.2608695652173913,0.21212121212121213,0.25,0.6569230769230768,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,Enrolled
0.0,1,1,0,0,1,1,0,0.11111111111111116,0,0.0,0.23076923076923078,0.37777777777777777,0.11538461538461539,0.6004415011037528,0.25,0.0,0.2608695652173913,0.42424242424242425,0.15000000000000002,0.6641025641025641,0.0,0.9186046511627907,0.7999999999999999,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Enrolled
0.125,1,1,0,0,1,1,0,0.022222222222222254,0,0.0,0.19230769230769232,0.11111111111111112,0.0,0.0,0.0,0.0,0.21739130434782608,0.15151515151515152,0.0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Enrolled
0.0,1,0,0,0,1,0,0,0.022222222222222254,0,0.0,0.23076923076923078,0.17777777777777778,0.19230769230769232,0.6675496688741722,0.0,0.0,0.2608695652173913,0.30303030303030304,0.30000000000000004,0.6692307692307692,0.0,0.9186046511627907,0.7999999999999999,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,Enrolled
0.125,1,1,1,1,1,1,0,0.06666666666666671,0,0.0,0.19230769230769232,0.13333333333333333,0.19230769230769232,0.6993377483443708,0.0,0.0,0.21739130434782608,0.30303030303030304,0.25,0.6138461538461538,0.25,0.9999999999999999,0.24444444444444446,0.4147952443857331,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Enrolled
0.0,1,1,0,1,1,0,0,0.0888888888888889,0,0.0,0.2692307692307693,0.15555555555555556,0.2692307692307693,0.6887417218543046,0.0,0.0,0.30434782608695654,0.24242424242424243,0.30000000000000004,0.673076923076923,0.0,0.15116279069767458,0.4888888888888888,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Enrolled
0.125,1,1,0,0,1,0,0,0.022222222222222254,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Enrolled
0.0,1,1,0,0,1,1,0,0.13333333333333341,0,0.0,0.23076923076923078,0.17777777777777778,0.23076923076923078,0.6710816777041942,0.0,0.0,0.2608695652173913,0.30303030303030304,0.25,0.6569230769230768,0.0,0.0,0.7555555555555555,0.5785997357992074,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Enrolled
0.0,1,1,0,0,1,0,1,0.022222222222222254,0,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.6799116997792495,0.08333333333333333,0.0,0.2608695652173913,0.24242424242424243,0.30000000000000004,0.7,0.0,0.15116279069767458,0.4888888888888888,1.0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Enrolled
0.25,1,1,0,0,1,1,0,0.11111111111111116,0,0.0,0.23076923076923078,0.13333333333333333,0.15384615384615385,0.5960264900662252,0.0,0.0,0.2608695652173913,0.21212121212121213,0.15000000000000002,0.5923076923076923,0.0,0.15116279069767458,0.4888888888888888,1.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Enrolled
0.125,1,1,0,0,1,0,0,0.022222222222222254,0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.6534216335540839,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.691025641025641,0.0,0.0,0.7555555555555555,0.5785997357992074,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Enrolled
0.0,1,0,0,0,1,0,0,0.4222222222222223,0,0.0,0.19230769230769232,0.17777777777777778,0.11538461538461539,0.5827814569536424,0.0,0.0,0.21739130434782608,0.36363636363636365,0.2,0.7201923076923077,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Enrolled
