Gender,Age,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Study_Hours_per_Week,Stress_Level (1-10),Sleep_Hours_per_Night,Department_Business,Department_CS,Department_Engineering,Department_Mathematics,Parent_Education_Level_Bachelor's,Parent_Education_Level_High School,Parent_Education_Level_Master's,Parent_Education_Level_PhD,Family_Income_Level_High,Family_Income_Level_Low,Family_Income_Level_Medium,Extracurricular_Activities_No,Extracurricular_Activities_Yes,Internet_Access_at_Home_No,Internet_Access_at_Home_Yes,Target
1.0,0.16666666666666652,0.27865573114622944,0.45472736368184097,0.37301984325496096,0.4594918983796761,0.2314462892578517,0.35200000000000004,0.7629525905181038,0.45833286505804716,0.956,0.2222222222222222,0.3400000000000001,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,Graduate
0.0,0.833333333333333,0.8527705541108224,0.6378189094547273,0.22978155744538942,0.07781556311262272,0.7305461092218444,0.529,0.14482896579315874,0.2503624450713089,0.8720000000000001,0.4444444444444445,0.7,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,Enrolled
0.0,0.6666666666666665,0.511502300460092,0.741870935467734,0.8876104719026179,0.025805161032206536,0.2192438487697541,0.433,0.3098619723944789,0.47170680722417635,0.16799999999999998,0.1111111111111111,0.6400000000000001,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,Graduate
0.0,0.6666666666666665,0.23684736947389484,0.7862264465566118,0.8812739703184926,0.8803760752150434,0.576515303060612,0.5650000000000001,0.5783156631326265,0.7680463929691277,0.6279999999999999,0.8888888888888888,0.040000000000000036,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,Graduate
1.0,0.5,0.5009001800360073,0.6903451725862932,0.8806069701517425,0.6879375875175036,0.8983796759351872,0.7610000000000001,0.8715743148629727,0.8730486968835345,0.09999999999999998,0.2222222222222222,0.09999999999999998,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,Graduate
1.0,0.5,0.4164832966593319,0.998999499749875,0.2933133233283308,0.2874574914982999,0.5779155831166234,0.36700000000000005,0.21644328865773166,0.36891850886164157,0.8600000000000001,1.0,0.14,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,Enrolled
1.0,1.0,0.02080416083216652,0.32733033183258287,0.15857928964482249,0.21484296859371899,0.8889777955591118,0.436,0.15183036607321476,0.19639465491857622,0.724,0.2222222222222222,0.8600000000000001,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,Dropout
0.0,0.833333333333333,0.7225445089017803,0.8674337168584294,0.4595631148907786,0.09341868373674744,0.42348469693938795,0.33799999999999997,0.22044408881776367,0.34637386349588106,0.9200000000000002,0.0,0.9199999999999999,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,Enrolled
1.0,0.0,0.43328665733146643,0.7778889444722361,0.9943304985826247,0.11982396479295865,0.928985797159432,0.03,0.002000400080016229,0.4614796749794894,0.8880000000000001,0.7777777777777777,0.8200000000000001,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,Graduate
1.0,0.6666666666666665,0.9927985597119426,0.003668500917125228,0.06303151575787891,0.6273254650930187,0.7345469093818764,0.531,0.2528505701140229,0.19565290686566494,0.9080000000000001,0.7777777777777777,0.7,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,Dropout
0.0,0.0,0.5441088217643528,0.1919292979823245,0.1002167750541938,0.04060812162432503,0.13742748549709938,0.543,0.9361872374474896,0.31196124928353863,0.003999999999999976,0.4444444444444445,0.8600000000000001,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,Enrolled
1.0,0.16666666666666652,0.3276655331066214,0.9411372352843088,0.8337502084375521,0.4980996199239851,0.16503300660132036,0.22200000000000003,0.5461092218443688,0.6232818979759269,0.6079999999999999,1.0,0.44000000000000017,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,Graduate
0.0,0.16666666666666652,0.4608921784356872,0.8439219609804902,0.7231949307987326,0.4462892578515705,0.8325665133026607,0.15,0.6165233046609322,0.6482877982445292,0.6640000000000001,0.8888888888888888,0.30000000000000004,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,Graduate
1.0,1.0,0.6739347869573917,0.32316158079039514,0.010005002501250693,0.5535107021404282,0.5167033406681336,0.45799999999999996,0.15803160632126434,0.16529742973061068,0.011999999999999983,0.4444444444444445,0.54,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,Dropout
0.0,0.33333333333333304,0.21144228845769164,0.08754377188594298,0.08937802234450554,0.07161432286457292,0.27245449089817964,0.573,0.42548509701940396,0.13881927196304722,0.08000000000000002,0.2222222222222222,0.6800000000000002,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,Dropout
1.0,0.6666666666666665,0.5031006201240249,0.5220943805235951,0.08787727196931805,0.061812362472494664,0.18003600720144042,0.087,0.283856771354271,0.11177918385236962,0.288,0.2222222222222222,0.9199999999999999,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,Dropout
0.0,0.0,0.47989597919583926,0.3194930798732699,0.3853593463398366,0.03480696139227857,0.25005001000200044,0.153,0.14002800560112028,0.1333123546005237,0.9400000000000002,1.0,0.45999999999999996,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,Dropout
0.0,0.6666666666666665,0.6453290658131627,0.6868434217108554,0.32666333166583295,0.34466893378675745,0.31006201240248066,0.8689999999999999,0.43708741748349667,0.4273817417592911,0.03199999999999997,0.4444444444444445,0.5,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,Enrolled
1.0,0.16666666666666652,0.2918583716743348,0.6501584125396032,0.5587793896948474,0.6009201840368077,0.9569913982796561,0.47200000000000003,0.5363072614522906,0.6028950651277265,0.6759999999999999,0.2222222222222222,0.9000000000000001,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,Graduate
1.0,0.33333333333333304,0.4526905381076216,0.8956144739036187,0.8267467066866767,0.6079215843168635,0.29245849169833993,0.7769999999999999,0.6789357871574315,0.7516942199844907,0.5680000000000001,0.5555555555555556,0.8800000000000001,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,Graduate
1.0,1.0,0.1924384876975398,0.7323661830915458,0.05802901450725373,0.029405881176235216,0.3372674534906983,0.042,0.24844968993798777,0.13944863394733575,0.776,0.5555555555555556,0.41999999999999993,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,Dropout
0.0,0.833333333333333,0.9335867173434691,0.5967983991995998,0.5165916291479071,0.5317063412682537,0.6593318663732746,0.42,0.12582516503300667,0.3885635936569305,0.15600000000000003,1.0,0.30000000000000004,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,Enrolled
1.0,0.33333333333333304,0.8643728745749151,0.06920126730031684,0.34884108721027185,0.7009401880376078,0.07101420284056825,0.533,0.06201240248049622,0.17896357567515953,0.5840000000000001,0.5555555555555556,0.09999999999999998,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,Dropout
0.0,0.0,0.9043808761752352,0.3254960813740203,0.5072536268134069,0.3800760152030407,0.7471494298859771,0.7959999999999999,0.954590918183637,0.6364984996459839,0.08399999999999996,0.2222222222222222,0.9199999999999999,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,Graduate
1.0,0.833333333333333,0.545109021804361,0.1093880273470067,0.38552609638152413,0.2040408081616325,0.8007601520304062,0.585,0.282856571314263,0.277986940738826,0.956,0.8888888888888888,0.21999999999999997,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,Enrolled
1.0,0.6666666666666665,0.8741748349669936,0.18225779556444888,0.6138069034517257,0.4054810962192439,0.45049009801960405,0.91,0.2152430486097221,0.3779768259926497,0.9279999999999999,1.0,0.3800000000000001,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,Enrolled
1.0,0.6666666666666665,0.9669933986797361,0.019176254794063596,0.09688177422044364,0.4472894578915785,0.1318263652730547,0.383,0.6161232246449291,0.2179503028804548,0.18799999999999994,0.8888888888888888,0.44000000000000017,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,Enrolled
1.0,1.0,0.278855771154231,0.8822744705686179,0.8404202101050524,0.1994398879775956,0.7087417483496703,0.563,0.5943188637727546,0.6789579563717281,0.5959999999999999,0.4444444444444445,0.18000000000000005,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,Graduate
0.0,0.833333333333333,0.3254650930186038,0.7615474403868601,0.978489244622311,0.28765753150630125,0.9559911982396483,0.03,0.5389077815563112,0.6651457085379693,0.16799999999999998,0.0,0.8200000000000001,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,Graduate
0.0,0.16666666666666652,0.4054810962192441,0.2066033016508253,0.7011839252959813,0.6153230646129229,0.6193238647729546,0.794,0.5025005001000202,0.5504782027219906,0.44,0.4444444444444445,0.9000000000000001,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,Graduate
1.0,0.6666666666666665,0.5031006201240249,0.5220943805235951,0.08787727196931805,0.061812362472494664,0.18003600720144042,0.087,0.283856771354271,0.11177918385236962,0.288,0.2222222222222222,0.9199999999999999,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,Dropout
0.0,0.5,0.7585517103420687,0.9948307487076873,0.38669334667333666,0.07861572314462895,0.9985997199439889,0.19100000000000003,0.9741948389677937,0.6472650850200607,0.336,0.0,0.8800000000000001,True,False,False,False,False,False,False,True,True,False,False,False,True,True,False,Graduate
1.0,0.5,0.2574514902980598,0.5305986326496581,0.6229781557445391,0.2826565313062612,0.6235247049409884,0.7769999999999999,0.7491498299659933,0.6152687712831115,0.26399999999999996,0.1111111111111111,0.28,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,Graduate
1.0,0.833333333333333,0.45209041808361694,0.551775887943972,0.9658162414540605,0.8135627125425087,0.2848569713942788,0.215,0.6683336667333468,0.6961080704435878,0.48400000000000004,0.2222222222222222,0.05999999999999994,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,Graduate
1.0,0.16666666666666652,0.7739547909581919,0.04168751042187757,0.6308154077038519,0.7489497899579918,0.41088217643528724,0.40700000000000003,0.27085417083416696,0.3709414580968544,0.5,0.4444444444444445,0.0,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,Enrolled
1.0,0.33333333333333304,0.04460892178435705,0.43555110888777726,0.10855427713856936,0.008201640328065585,0.8763752750550111,0.718,0.09741948389677946,0.17852527000752993,0.284,0.1111111111111111,0.76,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,Dropout
0.0,0.833333333333333,0.21084216843368675,0.7568784392196097,0.39169584792396206,0.9777955591118224,0.03460692138427679,0.462,0.6201240248049611,0.5551759403904293,0.548,0.8888888888888888,0.8,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,Graduate
0.0,0.6666666666666665,0.9471894378875776,0.009838252459563046,0.3268300817075205,0.47389477895579124,0.06341268253650734,0.7340000000000001,0.2568513702740549,0.20868969082592526,0.21200000000000002,0.0,0.3800000000000001,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,Dropout
1.0,0.0,0.719343868773755,0.5406036351509087,0.6493246623311657,0.19323864772954602,0.039207841568313695,0.259,0.7371474294858973,0.4831814248305779,0.8320000000000001,0.6666666666666665,0.0,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,Graduate
1.0,0.833333333333333,0.5349069813962795,0.5674503918625979,0.37051859262964815,0.5335067013402681,0.5113022604520905,0.24600000000000002,0.40028005601120253,0.39003585115589057,0.36399999999999993,0.0,0.3800000000000001,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,Enrolled
0.0,0.6666666666666665,0.29285857171434304,0.0043355010838752595,0.49791562447890625,0.48309661932386505,0.13742748549709938,0.09,0.094618923784757,0.14803492959012798,0.416,0.3333333333333333,0.72,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,Dropout
1.0,1.0,0.5801160232046412,0.25412706353176584,0.5349341337335334,0.3204640928185638,0.3480696139227848,0.035,0.556511302260452,0.35679205205722697,0.12799999999999995,1.0,0.8399999999999999,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,Enrolled
1.0,0.6666666666666665,0.7129425885177039,0.47890611972652986,0.7098549274637318,0.7207441488297661,0.26645329065813184,0.09300000000000001,0.37507501500300067,0.4648400184313153,0.064,0.8888888888888888,0.21999999999999997,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,Graduate
1.0,0.33333333333333304,0.18943788757751556,0.5049191262297814,0.3751875937968985,0.1078215643128626,0.9687937587517506,0.924,0.24444888977795576,0.38229245102777054,0.21600000000000003,0.8888888888888888,0.08000000000000007,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,Enrolled
1.0,0.833333333333333,0.5219043808761752,0.04285476071369021,0.0,0.9033806761352272,0.4426885377075416,0.762,0.11482296459291863,0.17550208476157292,0.304,0.5555555555555556,0.9800000000000002,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,Dropout
0.0,0.6666666666666665,0.6989397879575918,0.17258629314657314,0.6716691679172921,0.027005401080216096,0.5709141828365676,0.05,0.7065413082616523,0.4142213331235458,0.74,0.6666666666666665,0.6199999999999999,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,Enrolled
0.0,0.0,0.5039007801560313,0.007670501917625305,0.8154077038519258,0.3260652130426085,0.667133426685337,0.32599999999999996,0.24344868973794775,0.36544577934119293,0.4759999999999999,0.4444444444444445,0.3599999999999999,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,Enrolled
1.0,0.833333333333333,0.30906181236247243,0.3466733366683341,0.8520927130231781,0.6169233846769355,0.2624524904980996,0.528,0.31046209241848377,0.49519549556636955,0.068,0.2222222222222222,0.40000000000000013,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,Graduate
1.0,0.5,0.5743148629725947,0.32766383191595794,0.049524762381190524,0.5395079015803161,0.28465693138627746,0.44,0.08641728345669142,0.1249283538812529,0.6320000000000001,0.5555555555555556,0.72,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,Dropout
0.0,0.0,0.7607521504300863,0.33933633483408365,0.3346673336668333,0.154630926185237,0.39947989597919586,0.015,0.19723944788957803,0.16100428190921456,0.8720000000000001,0.7777777777777777,1.0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,Dropout
0.0,1.0,0.6383276655331067,0.9698182424545607,0.8087377021844255,0.9515903180636127,0.5215043008601721,0.311,0.04440888177635527,0.5780240281414715,0.804,0.4444444444444445,0.76,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,Graduate
1.0,1.0,0.10262052410482103,0.09688177422044342,0.30898782724695684,0.23484696939387883,0.7987597519503904,0.307,0.2952590518103624,0.22757055035457796,0.272,0.3333333333333333,0.7,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,Enrolled
1.0,0.33333333333333304,0.5145029005801163,0.49591462397865604,0.6298149074537269,0.16783356671334282,0.2608521704340869,0.209,0.11182236447289484,0.27178322975084,0.176,0.2222222222222222,0.30000000000000004,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,Enrolled
0.0,0.33333333333333304,0.6297259451890378,0.8914457228614308,0.5631148907787227,0.10002000400080036,0.20444088817763562,0.5720000000000001,0.29925985197039395,0.4154912956989849,0.15600000000000003,0.6666666666666665,0.3599999999999999,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,Enrolled
1.0,0.5,0.8565713142628526,0.9017842254460564,0.09137902284475574,0.03040608121624344,0.8357671534306863,0.583,0.3290658131626327,0.3291001247485361,0.8640000000000001,0.4444444444444445,0.9800000000000002,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,Enrolled
0.0,0.0,0.8225645129025807,0.23961980990495246,0.5132566283141571,0.2034406881376276,0.7831566313262655,0.507,0.2996599319863975,0.34218186313624566,0.6679999999999999,0.3333333333333333,0.7,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,Enrolled
1.0,0.33333333333333304,0.8341668333666734,0.3244955811238952,0.2651325662831415,0.6627325465093019,0.5681136227245451,0.09699999999999999,0.42948589717943597,0.3266613470594182,0.124,0.2222222222222222,0.31999999999999984,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,Enrolled
1.0,0.33333333333333304,0.960592118423685,0.43288310822077714,0.650491912622978,0.9651930386077217,0.21084216843368675,0.9470000000000001,0.941988397679536,0.7575607727666076,0.956,0.7777777777777777,0.3800000000000001,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,Graduate
1.0,0.833333333333333,0.7875575115023006,0.32166083041520765,0.21977655494413872,0.006001200240048021,0.7767553510702141,0.7519999999999999,0.04720944188837772,0.16830937636970522,0.8800000000000001,0.2222222222222222,0.05999999999999994,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,Dropout
0.0,1.0,0.4080816163232648,0.4288811072202767,0.21344005336001337,0.36507301460292063,0.6713342668533708,0.095,0.11622324464892997,0.1859539891435058,0.196,0.2222222222222222,0.94,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,Dropout
1.0,0.33333333333333304,0.4380876175235049,0.5087543771885943,0.005336001334000362,0.07561512302460494,0.5735147029405883,0.946,0.6575315063012606,0.35030737589768357,0.9720000000000002,0.8888888888888888,0.9199999999999999,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,Enrolled
1.0,0.5,0.6785357071414286,0.8545939636484909,0.0463565115891279,0.11882376475295064,0.5177035407081416,0.6829999999999999,0.6805361072214444,0.4132660515402511,0.18,0.5555555555555556,0.18000000000000005,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,Enrolled
0.0,0.33333333333333304,0.46929385877175456,0.28397532099383016,0.18559279639819914,0.03820764152830569,0.887977595519104,0.397,0.3464692938587717,0.22807628766338128,0.8200000000000001,0.3333333333333333,0.6199999999999999,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,Enrolled
0.0,1.0,0.5093018603720745,0.9853259963314991,0.02334500583625143,0.005401080216043352,0.4970994198839769,0.5,0.4134826965393079,0.2999247013340227,0.05199999999999999,0.7777777777777777,0.019999999999999907,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,Enrolled
1.0,1.0,0.10862172434486905,0.6623311655827913,0.4507253626813408,0.37587517503500734,0.2732546509301861,0.703,0.34146829365873166,0.41446858247451646,0.26,0.1111111111111111,0.21999999999999997,False,False,False,True,False,False,False,True,False,False,True,True,False,True,False,Enrolled
0.0,0.16666666666666652,0.14842968593718764,0.22994830748707684,0.578622644655661,0.40768153630726145,0.34726945389077835,0.47100000000000003,0.07361472294458893,0.26745636610885715,0.8959999999999999,1.0,0.30000000000000004,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,Enrolled
1.0,0.16666666666666652,0.23384676935387105,0.6256461564115392,0.28697682174420547,0.2746549309861972,0.946989397879576,0.8490000000000001,0.28505701140228057,0.40790523606693707,0.42,0.7777777777777777,0.3599999999999999,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,Enrolled
1.0,0.833333333333333,0.2192438487697541,0.04518926129731515,0.07420376855094213,0.10362072414482904,0.03780756151230258,0.438,0.5213042608521705,0.12129828386473185,0.26399999999999996,0.5555555555555556,0.72,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,Dropout
1.0,0.6666666666666665,0.5747149429885978,0.21727530431882602,0.14123728530932134,0.6289257851570316,0.4228845769153833,0.841,0.05481096219243864,0.19852999022241202,0.724,0.1111111111111111,0.8200000000000001,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,Dropout
1.0,0.833333333333333,0.38127625525105024,0.8359179589794898,0.5032516258129065,0.19903980796159249,0.3314662932586516,0.207,0.9117823564712944,0.580507760258038,0.98,1.0,0.8,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,Graduate
1.0,0.0,0.5189037807561514,0.3263298315824579,0.5272636318159079,0.3204640928185638,0.3500700140028006,0.905,0.16143228645729146,0.3336292833140402,0.784,0.4444444444444445,0.15999999999999992,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,Enrolled
0.0,0.16666666666666652,0.19703940788157648,0.6925129231282308,0.898782724695681,0.6121224244848971,0.6487297459491901,0.153,0.5335067013402681,0.6564919812540035,0.5840000000000001,1.0,0.9800000000000002,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,Graduate
0.0,0.833333333333333,0.8085617123424689,0.8620977155244289,0.9623144905786225,0.690738147629526,0.03220644128825767,0.737,0.45869173834766985,0.6965800919318041,0.01999999999999999,0.2222222222222222,0.76,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,Graduate
1.0,0.6666666666666665,0.4070814162832568,0.1340670335167583,0.5426046356511589,0.5509101820364075,0.255251050210042,0.111,0.11162232446489306,0.22208611020577895,0.18799999999999994,0.7777777777777777,0.78,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,Enrolled
0.0,0.833333333333333,0.5997199439887979,0.01900950475237606,0.13656828414207112,0.6225245049009804,0.2812562512502501,0.266,0.21044208841768364,0.12771552838310152,0.312,0.2222222222222222,0.3800000000000001,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,Dropout
0.0,1.0,0.930986197239448,0.3661830915457729,0.10521927630481909,0.7743548709741948,0.10682136427285482,0.658,0.44548909781956403,0.3166252711313904,0.784,0.5555555555555556,0.3800000000000001,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,Enrolled
1.0,0.0,0.2682536507301463,0.03335000833750201,0.7133566783391696,0.7087417483496703,0.5445089017803562,0.29300000000000004,0.12282456491298266,0.34259769159015074,0.6640000000000001,1.0,0.8800000000000001,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,Enrolled
0.0,0.5,0.23684736947389484,0.6449891612472904,0.7852259463064866,0.5731146229245851,0.5335067013402681,0.509,0.8753750750150033,0.7443441710965508,0.20799999999999996,1.0,0.9600000000000002,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,Graduate
0.0,0.6666666666666665,0.29345869173834793,0.12006003001500742,0.2756378189094547,0.31766353270654135,0.3992798559711943,0.85,0.11502300460092019,0.19035952303352466,0.08399999999999996,0.4444444444444445,0.019999999999999907,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,Dropout
0.0,1.0,0.43328665733146643,0.2811405702851426,0.10838752709688182,0.28105621124224855,0.6515303060612123,0.603,0.9293858771754351,0.43549601591386744,0.07200000000000001,0.1111111111111111,0.6800000000000002,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,Enrolled
1.0,0.6666666666666665,0.039207841568313695,0.08704352176088037,0.10238452559613143,0.7225445089017806,0.5403080616123226,0.012,0.2680536107221445,0.1667921644432957,0.8760000000000001,1.0,0.8,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,Dropout
1.0,0.33333333333333304,0.7469493898779755,0.5914623978655993,0.4442221110555278,0.18323664732946598,0.6483296659331867,0.783,0.5147029405881178,0.47501095764169077,0.14799999999999996,0.2222222222222222,0.41999999999999993,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,Graduate
1.0,1.0,0.0570114022804562,0.07787226946806725,0.504085376021344,0.10082016403280658,0.47949589917983615,0.009,0.8359671934386881,0.3797862416974791,0.03999999999999998,0.5555555555555556,0.52,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,Enrolled
1.0,1.0,0.42708541708341685,0.0021677505419375187,0.5024178756044688,0.046409281856371276,0.06641328265653135,0.5910000000000001,0.12142428485697154,0.13287404893289412,0.6640000000000001,1.0,0.52,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,Dropout
1.0,0.833333333333333,0.04880976195239062,0.49608137402034336,0.37852259463064875,0.18843768753750756,0.006001200240048021,0.3990000000000001,0.6153230646129229,0.3530495959720832,0.196,0.4444444444444445,0.72,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,Enrolled
1.0,1.0,0.36547309461892397,0.9971652492913123,0.07870601967650492,0.1104220844168835,0.026405281056211427,0.195,0.27905581116223255,0.20619472010249607,0.5,1.0,0.21999999999999997,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,Dropout
1.0,0.6666666666666665,0.8515703140628128,0.05352676338169071,0.2527930631982659,0.16763352670534126,0.23784756951390285,0.256,0.06501300260052023,0.04216725294732471,0.10799999999999998,0.1111111111111111,0.6199999999999999,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,Dropout
1.0,0.6666666666666665,0.2852570514102821,0.0071702517925629206,0.6209771552442889,0.06021204240848177,0.1654330866173237,0.672,0.2514502900580118,0.24022522168152016,0.696,1.0,0.4800000000000002,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,Enrolled
1.0,1.0,0.6601320264052812,0.6728364182091047,0.06536601634150407,0.012002400480096043,0.2948589717943588,0.9500000000000001,0.12662532506501312,0.18316681464165718,0.37999999999999995,0.3333333333333333,0.4800000000000002,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,Dropout
1.0,0.6666666666666665,0.6519303860772154,0.3249958312489577,0.0266800066700017,0.23544708941788373,0.18123624724944998,0.17500000000000002,0.7461492298459693,0.24642893266950616,0.4759999999999999,0.3333333333333333,0.3400000000000001,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,Enrolled
1.0,0.33333333333333304,0.7101420284056814,0.8717692179423044,0.6186426546606636,0.8001600320064015,0.20924184836967408,0.43200000000000005,0.9307861572314464,0.745917576057272,0.752,1.0,0.14,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,Graduate
0.0,0.16666666666666652,0.23644728945789173,0.3263298315824579,0.3860263465065865,0.4876975395079015,0.5557111422284458,0.23800000000000002,0.8985797159431888,0.510850874925544,0.9040000000000001,0.3333333333333333,0.24,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,Graduate
1.0,0.33333333333333304,0.3118623724744949,0.6094714023678505,0.592629648157412,0.0998199639927988,0.08521704340868186,0.21300000000000002,0.07461492298459693,0.2389215432854943,0.54,0.7777777777777777,0.6599999999999999,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,Enrolled
0.0,0.6666666666666665,0.07161432286457314,0.31465732866433216,0.14740703685175927,0.3198639727945589,0.10642128425685149,0.865,0.1744348869773955,0.17567066386450736,0.988,0.6666666666666665,0.8600000000000001,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,Dropout
1.0,0.16666666666666652,0.7205441088217646,0.9176254794063698,0.5421043855260963,0.7667533506701341,0.48249649929986016,0.43,0.23024604920984193,0.518099776351723,0.36799999999999994,0.1111111111111111,0.6400000000000001,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,Graduate
0.0,0.0,0.1404280856171236,0.22177755544438882,0.6468234117058529,0.927985597119424,0.8465693138627726,0.6709999999999999,0.9493898779755952,0.7502781555198417,0.26,0.2222222222222222,0.6599999999999999,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,Graduate
0.0,0.833333333333333,0.7225445089017803,0.8674337168584294,0.4595631148907786,0.09341868373674744,0.42348469693938795,0.33799999999999997,0.22044408881776367,0.34637386349588106,0.9200000000000002,0.0,0.9199999999999999,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,Enrolled
1.0,1.0,0.405081016203241,0.29147907286976815,0.4137068534267132,0.6875375075015004,0.02000400080016007,0.48200000000000004,0.20424084816963406,0.27998741276031436,0.3,0.7777777777777777,0.09999999999999998,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,Enrolled
0.0,0.833333333333333,0.3530706141228246,0.3713523428380856,0.8709354677338668,0.6651330266053213,0.3194638927785558,0.28500000000000003,0.19003800760152045,0.4531631059013923,0.764,0.3333333333333333,0.8,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,Graduate
